Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
1054640,us indices are lower amid uschina tensions and protests across us cities which have potentially interfered with business reopenings disappointing breast cancer from pfizer also weighed on the dow,https://www.benzinga.com/wiim/20/06/16150167/us-indices-are-lower-amid-us-china-tensions-and-protests-across-us-cities-which-have-potentially-int,Benzinga Newsdesk,2020-06-01 00:00:00,QQQ,0,1,0,0,1,0,0,0,0,0.03770000000000001
1054641, key takeaways from trumps china presser hong kong who and more,https://www.benzinga.com/government/20/05/16142104/4-key-takeaways-from-trumps-china-presser-hong-kong-who-and-more,Tanzeel Akhtar,2020-05-29 00:00:00,QQQ,1,2,1,1,1,0,1,1,1,0.5
1054642,us indices are higher for the session as equities rally on coronavirus vaccine hopes as well as a pickup in economic activity as some us states reopen businesses,https://www.benzinga.com/wiim/20/05/16106078/us-indices-are-higher-for-the-session-as-equities-rally-on-coronavirus-vaccine-hopes-as-well-as-a-pi,Benzinga Newsdesk,2020-05-26 00:00:00,QQQ,1,0,1,1,1,1,1,1,1,0.7997000000000001
1054643,us indices are lower for the session amid uschina tensions over new hong kong measures as well as china not setting gdp target amid coronavirus uncertainty note investors also weigh comments from fauci after he called vaccine data promising,https://www.benzinga.com/wiim/20/05/16094137/us-indices-are-lower-for-the-session-amid-us-china-tensions-over-new-hong-kong-measures-as-well-as-c,Benzinga Newsdesk,2020-05-22 00:00:00,QQQ,1,1,1,1,1,0,1,1,0,0.3194
1054644,us indices are lower for the session selling off from recent rally stocks have gained recently on economic optimism with investors potentially taking profits following recent strength,https://www.benzinga.com/wiim/20/05/16086314/us-indices-are-lower-for-the-session-selling-off-from-recent-rally-stocks-have-gained-recently-on-ec,Benzinga Newsdesk,2020-05-21 00:00:00,QQQ,0,0,0,1,0,0,0,0,0,0.9375
1054645,us indices are higher for the session amid strength in oil strong earnings from lowes and optimism towards a us economic rebound,https://www.benzinga.com/wiim/20/05/16075392/us-indices-are-higher-for-the-session-amid-strength-in-oil-strong-earnings-from-lowes-and-optimism-t,Benzinga Newsdesk,2020-05-20 00:00:00,QQQ,1,0,1,1,1,1,1,1,1,0.9375
1054646,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/05/16055442/morning-market-stats-in-5-minutes,Benzinga Insights,2020-05-18 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054647,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/05/16043350/morning-market-stats-in-5-minutes,Benzinga Insights,2020-05-15 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054648,us indices are lower for the session following a record drop in us retail sales as well as uschina tensions after the us announced plans to block ship shipments from huawei,https://www.benzinga.com/wiim/20/05/16043265/us-indices-are-lower-for-the-session-following-a-record-drop-in-us-retail-sales-as-well-as-us-china,Benzinga Newsdesk,2020-05-15 00:00:00,QQQ,0,1,0,1,1,0,0,0,0,0.11085
1054649,us indices are lower for the session on continued weakness following us unemployment data as well as cautious outlook from the who stocks moved lower on wednesday after us fed chair powell warned of uncertainty and downside risk,https://www.benzinga.com/20/05/16032159/us-indices-are-lower-for-the-session-on-continued-weakness-following-us-unemployment-data-as-well-as,Benzinga Newsdesk,2020-05-14 00:00:00,QQQ,0,1,0,0,0,0,0,0,0,0.03375
1054650,etf short sellers are targeting retail biotech,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16021952/etf-short-sellers-are-targeting-retail-biotech,Wayne Duggan,2020-05-13 00:00:00,QQQ,0,2,0,0,0,0,0,0,0,0.5
1054651,us indices are lower for the session amid investor concerns following comments from fed chair powell suggesting high uncertainty and significant downside risk,https://www.benzinga.com/wiim/20/05/16021827/us-indices-are-lower-for-the-session-amid-investor-concerns-following-comments-from-fed-chair-powell,Benzinga Newsdesk,2020-05-13 00:00:00,QQQ,0,1,0,1,0,0,0,0,0,0.1452
1054652,the qqq etf joins exclusive b club,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16017418/the-qqq-etf-joins-exclusive-100b-club,ETF Professor,2020-05-13 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5640000000000001
1054653,stay at home stocks still rule the roost as nvidia microsoft apple start week firmly,https://www.benzinga.com/news/earnings/20/05/16014775/stay-at-home-stocks-still-rule-the-roost-as-nvidia-microsoft-apple-start-week-firmly,JJ Kinahan,2020-05-12 00:00:00,QQQ,1,1,1,1,1,0,1,1,1,0.5
1054654,us indices are lower for the session as investors weigh the effects of us states reopening their economies which has led to concerns of a potential resurgence in coronavirus cases,https://www.benzinga.com/wiim/20/05/16000667/us-indices-are-lower-for-the-session-as-investors-weigh-the-effects-of-us-states-reopening-their-eco,Benzinga Newsdesk,2020-05-11 00:00:00,QQQ,0,1,0,0,0,0,0,0,0,0.352
1054655,us indices are higher for the session after us unemployment figures came in below consensus estimates equities have been strong this week amid a rebound in oil prices and some us states easing lockdown restrictions,https://www.benzinga.com/wiim/20/05/15989342/us-indices-are-higher-for-the-session-after-us-unemployment-figures-came-in-below-consensus-estimate,Benzinga Newsdesk,2020-05-08 00:00:00,QQQ,1,0,1,1,1,1,1,1,1,0.67
1054656,nasdaq turns positive for the year on an intraday basis,https://www.benzinga.com/news/20/05/15980234/nasdaq-turns-positive-for-the-year-on-an-intraday-basis,Benzinga Newsdesk,2020-05-07 00:00:00,QQQ,1,0,1,1,1,1,1,1,1,0.7787
1054657,us indices are higher amid continued economic optimism as some us states ease lockdown restrictions while jobless claims came in worse than estimates figures were lower than in prior weeks,https://www.benzinga.com/wiim/20/05/15978208/us-indices-are-higher-amid-continued-economic-optimism-as-some-us-states-ease-lockdown-restrictions,Benzinga Newsdesk,2020-05-07 00:00:00,QQQ,0,0,0,1,0,0,0,0,0,0.58895
1054658,us indices are higher amid positive investor sentiment as some us states begin to reopen their economies and as oil prices gain for the session,https://www.benzinga.com/wiim/20/05/15956243/us-indices-are-higher-amid-positive-investor-sentiment-as-some-us-states-begin-to-reopen-their-econo,Benzinga Newsdesk,2020-05-05 00:00:00,QQQ,1,0,1,0,1,1,1,1,1,0.8953
1054659,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/05/15933503/morning-market-stats-in-5-minutes,Benzinga Insights,2020-05-01 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054660,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15921122/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-30 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054661,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15907590/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-29 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054662,us indices are higher for the session following positive data from a study of gileads remdesivir which is being evaluated as a potential coronavirus treatment candidate a successful treatment could make a sooner return to economic activity possible,https://www.benzinga.com/wiim/20/04/15907960/us-indices-are-higher-for-the-session-following-positive-data-from-a-study-of-gileads-remdesivir-whi,Benzinga Newsdesk,2020-04-29 00:00:00,QQQ,1,0,1,1,1,1,1,1,1,0.9063
1054663,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15895851/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-28 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054664,us indices are higher for the session as some us states ease lockdown restrictions and as investors weigh quarterly earnings from blue chip companies,https://www.benzinga.com/wiim/20/04/15896207/us-indices-are-higher-for-the-session-as-some-us-states-ease-lockdown-restrictions-and-as-investors,Benzinga Newsdesk,2020-04-28 00:00:00,QQQ,1,0,1,1,1,1,1,1,1,0.6806
1054665,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15884610/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-27 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054666,carter worth and mike khouws apple trade,https://www.benzinga.com/markets/options/20/04/15880812/carter-worth-and-mike-khouws-apple-trade,Craig Jones,2020-04-27 00:00:00,QQQ,1,2,1,0,1,1,1,1,1,0.61315
1054667,afternoon market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15875740/afternoon-market-stats-in-5-minutes,Benzinga Insights,2020-04-24 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054668,afternoon market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15867187/afternoon-market-stats-in-5-minutes,Benzinga Insights,2020-04-23 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054669,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15856540/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-22 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054670,afternoon market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15849281/afternoon-market-stats-in-5-minutes,Benzinga Insights,2020-04-21 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054671,us equities are lower for the session on continued downward momentum after oil prices fell to historic lows partially stemming from weak demand caused by the coronavirus pandemic,https://www.benzinga.com/wiim/20/04/15849243/us-equities-are-lower-for-the-session-on-continued-downward-momentum-after-oil-prices-fell-to-histor,Benzinga Newsdesk,2020-04-21 00:00:00,QQQ,0,1,0,0,0,0,0,0,0,0.12469999999999998
1054672,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15830143/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-17 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054673,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15819755/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-16 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054674,todd gordons bearish qqq trade,https://www.benzinga.com/markets/options/20/04/15813343/todd-gordons-bearish-qqq-trade,Craig Jones,2020-04-15 00:00:00,QQQ,1,1,0,0,0,0,0,0,0,0.5
1054675,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15808593/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-15 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054676,us indices are lower amid mixed earnings results from banks a significant decline in the price of oil and worse than expected retail sales in march,https://www.benzinga.com/wiim/20/04/15808403/us-indices-are-lower-amid-mixed-earnings-results-from-banks-a-significant-decline-in-the-price-of-oi,Benzinga Newsdesk,2020-04-15 00:00:00,QQQ,0,1,0,1,0,0,0,0,0,0.22885
1054677,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15797749/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-14 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054678,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15788751/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-13 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054679,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15775605/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-09 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054680,us indices are higher for the session amid positive economic sentiment on speculation that some coronavirus hotspots could soon level off markets also potentially reacting to us senator sanders dropping out of the presidential race which potentially eased market concerns of stricter regulations and higher taxes proposed by sanders,https://www.benzinga.com/wiim/20/04/15768651/us-indices-are-higher-for-the-session-amid-positive-economic-sentiment-on-speculation-that-some-coro,Benzinga Newsdesk,2020-04-08 00:00:00,QQQ,1,0,1,1,1,1,1,1,1,0.85015
1054681,afternoon market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15768040/afternoon-market-stats-in-5-minutes,Benzinga Insights,2020-04-08 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054682,afternoon market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15749318/afternoon-market-stats-in-5-minutes,Benzinga Insights,2020-04-06 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054683,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15739271/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-03 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054684,us indices are higher for the session after us president trump said he spoke with russia and saudi arabia and that the countries are expected to cut oil supply by million barrels which spiked crude prices following recent weakness,https://www.benzinga.com/wiim/20/04/15729519/us-indices-are-higher-for-the-session-after-us-president-trump-said-he-spoke-with-russia-and-saudi-a,Benzinga Newsdesk,2020-04-02 00:00:00,QQQ,0,1,0,1,1,0,0,0,0,0.08875
1054685,us indices are lower at the close amid worsening coronavirus concerns in the us the white house late tuesday said it expects us deaths and warned of a rough twoweek period approaching,https://www.benzinga.com/wiim/20/04/15720748/us-indices-are-lower-at-the-close-amid-worsening-coronavirus-concerns-in-the-us-the-white-house-late,Benzinga Newsdesk,2020-04-01 00:00:00,QQQ,0,1,0,0,0,0,0,0,0,0.1285
1054686,afternoon market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15718624/afternoon-market-stats-in-5-minutes,Benzinga Insights,2020-04-01 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054687,morning market stats in minutes,https://www.benzinga.com/intraday-update/20/04/15717364/morning-market-stats-in-5-minutes,Benzinga Insights,2020-04-01 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054688,us indices are lower at the open amid coronavirus concerns in the us the white house late tuesday said it expects us deaths and warned of a rough twoweek period approaching,https://www.benzinga.com/wiim/20/04/15717211/us-indices-are-lower-at-the-open-amid-coronavirus-concerns-in-the-us-the-white-house-late-tuesday-sa,Benzinga Newsdesk,2020-04-01 00:00:00,QQQ,0,1,0,0,1,0,0,0,0,0.24469999999999997
1054689,us stocks close lower for the session following a volatile quarter amid growing concerns over the global coronavirus pandemic including increasing cases in the us and europe,https://www.benzinga.com/wiim/20/03/15710125/us-stocks-close-lower-for-the-session-following-a-volatile-quarter-amid-growing-concerns-over-the-gl,Benzinga Newsdesk,2020-03-31 00:00:00,QQQ,0,1,0,1,1,1,0,0,0,0.436
1054690,afternoon market stats in minutes,https://www.benzinga.com/intraday-update/20/03/15708017/afternoon-market-stats-in-5-minutes,Benzinga Insights,2020-03-31 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054691,afternoon market stats in minutes,https://www.benzinga.com/news/20/03/15696258/afternoon-market-stats-in-5-minutes,Benzinga Insights,2020-03-30 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054692,afternoon market stats in minutes,https://www.benzinga.com/intraday-update/20/03/15684308/afternoon-market-stats-in-5-minutes,Benzinga Insights,2020-03-27 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054693,us stocks open sp down dow down nasdaq down russell down ,https://www.benzinga.com/news/20/03/15634628/us-stocks-open-s-p-500-down-1-6-dow-down-1-7-nasdaq-down-0-3-russell-down-4-2,Benzinga Newsdesk,2020-03-23 00:00:00,QQQ,1,1,1,0,1,1,1,1,1,0.5
1054694,sp futures up dow futures up nasdaq futures up russell up ,https://www.benzinga.com/markets/futures/20/03/15614617/s-p-500-futures-up-4-5-dow-futures-up-4-9-nasdaq-futures-up-4-9-russell-up-6-8,Benzinga Newsdesk,2020-03-20 00:00:00,QQQ,1,0,1,1,1,1,1,1,1,0.5
1054695,sp down djia down nasdaq down russell down ,https://www.benzinga.com/news/20/03/15606123/s-p-500-down-2-djia-down-2-6-nasdaq-down-1-russell-down-10,Benzinga Newsdesk,2020-03-19 00:00:00,QQQ,1,1,1,1,0,1,1,1,1,0.5
1054696,the most shorted etfs amid the coronavirus market crash,https://www.benzinga.com/analyst-ratings/analyst-color/20/03/15579781/the-most-shorted-etfs-amid-the-coronavirus-market-crash,Wayne Duggan,2020-03-18 00:00:00,QQQ,1,2,1,1,0,1,1,1,1,0.29905000000000004
1054697,sp down upon open djia down nasdaq down russell up ,https://www.benzinga.com/news/20/03/15579565/s-p-500-down-5-5-upon-open-djia-down-6-4-nasdaq-down-5-7-russell-up-6-6,Benzinga Newsdesk,2020-03-18 00:00:00,QQQ,1,1,1,1,1,1,1,1,1,0.5
1054698,sp down dow down nasdaq down ,https://www.benzinga.com/news/20/03/15558535/s-p-500-down-9-5-dow-down-11-6-nasdaq-down-11-7,Benzinga Newsdesk,2020-03-16 00:00:00,QQQ,1,1,1,1,1,1,1,1,1,0.5
1054699,morning market stats in minutes,https://www.benzinga.com/news/20/03/15538092/morning-market-stats-in-5-minutes,Benzinga Newsdesk,2020-03-12 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054700,the dow closes in a bear market,https://www.benzinga.com/news/20/03/15531937/the-dow-closes-in-a-bear-market,Dave Royse,2020-03-11 00:00:00,QQQ,1,1,0,0,1,0,1,1,1,0.5
1054701,afternoon market stats in minutes,https://www.benzinga.com/news/20/03/15530119/afternoon-market-stats-in-5-minutes,Benzinga Newsdesk,2020-03-11 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054702,afternoon market stats in minutes,https://www.benzinga.com/news/20/03/15520624/afternoon-market-stats-in-5-minutes,Benzinga Newsdesk,2020-03-10 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054703,morning market stats in minutes,https://www.benzinga.com/news/20/03/15517906/morning-market-stats-in-5-minutes,Benzinga Newsdesk,2020-03-10 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054704,afternoon market stats in minutes,https://www.benzinga.com/news/20/03/15510806/afternoon-market-stats-in-5-minutes,Benzinga Newsdesk,2020-03-09 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054705,morning market stats in minutes,https://www.benzinga.com/news/20/03/15508185/morning-market-stats-in-5-minutes,Benzinga Newsdesk,2020-03-09 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054706,sp dow futures fall at the open crude falls after saudi aramco slashes crude price for arab light by barrel,https://www.benzinga.com/news/20/03/15504426/s-p-dow-futures-fall-4-at-the-open-crude-falls-8-after-saudi-aramco-slashes-crude-price-for-arab-lig,Charles Gross,2020-03-08 00:00:00,QQQ,0,1,0,1,0,0,0,0,0,0.07595000000000002
1054707, bearish etfs just right for a wild market with coronavirus volatility,https://www.benzinga.com/trading-ideas/long-ideas/20/03/15500833/4-bearish-etfs-just-right-for-a-wild-market-with-coronavirus-volatility,ETF Professor,2020-03-06 00:00:00,QQQ,1,2,0,1,0,0,0,0,0,0.5
1054708,morning market stats in minutes,https://www.benzinga.com/news/20/03/15489181/morning-market-stats-in-5-minutes,Benzinga Newsdesk,2020-03-05 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054709,afternoon market stats in minutes,https://www.benzinga.com/news/20/03/15481302/afternoon-market-stats-in-5-minutes,Benzinga Newsdesk,2020-03-04 00:00:00,QQQ,1,2,1,1,0,0,1,1,1,0.5
1054710,the coronavirus outbreaks impact on global stocks commodities etfs,https://www.benzinga.com/news/20/03/15456940/the-coronavirus-outbreaks-impact-on-global-stocks-commodities-etfs,Tanzeel Akhtar,2020-03-02 00:00:00,QQQ,1,1,1,1,1,1,1,1,1,0.5
1054711,sp futures dow futures nasdaq futures crude ,https://www.benzinga.com/news/20/02/15390596/s-p-futures-40-dow-futures-334-nasdaq-futures-146-crude-1-28,Charles Gross,2020-02-23 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.21405000000000002
1054712,some market stats in minutes,https://www.benzinga.com/news/20/02/15386713/some-market-stats-in-5-minutes,Benzinga Newsdesk,2020-02-21 00:00:00,QQQ,1,2,1,0,1,1,1,1,1,0.5
1054713,some market stats in minutes,https://www.benzinga.com/news/20/02/15384278/some-market-stats-in-5-minutes,Benzinga Newsdesk,2020-02-21 00:00:00,QQQ,1,2,1,0,1,1,1,1,1,0.5
1054714,some market stats in minutes,https://www.benzinga.com/news/20/02/15377896/some-market-stats-in-5-minutes,Benzinga Newsdesk,2020-02-20 00:00:00,QQQ,1,2,1,0,1,1,1,1,1,0.5
1054715,some market stats in minutes,https://www.benzinga.com/news/20/02/15375420/some-market-stats-in-5-minutes,Benzinga Newsdesk,2020-02-20 00:00:00,QQQ,1,2,1,0,1,1,1,1,1,0.5
1054716,some market stats in minutes,https://www.benzinga.com/markets/bonds/20/02/15366906/some-market-stats-in-5-minutes,Benzinga Newsdesk,2020-02-19 00:00:00,QQQ,1,2,1,0,1,1,1,1,1,0.5
1054717,us indices are lower for the session driven by negative sentiment after apple said it does not expect to meet its quarterly sales forecast as a result of the coronavirus the announcement has especially impacted apple suppliers and chipmakers,https://www.benzinga.com/wiim/20/02/15355008/us-indices-are-lower-for-the-session-driven-by-negative-sentiment-after-apple-said-it-does-not-expec,Benzinga Newsdesk,2020-02-18 00:00:00,QQQ,0,1,0,1,0,0,0,0,0,0.1452
1054718,us equities are trading higher amid upbeat investor sentiment following recent reports from china suggesting the number of new coronavirus cases has slowed,https://www.benzinga.com/wiim/20/02/15311435/us-equities-are-trading-higher-amid-upbeat-investor-sentiment-following-recent-reports-from-china-su,Benzinga Newsdesk,2020-02-12 00:00:00,QQQ,1,0,1,1,1,1,1,1,1,0.5386
1054719,us equities are trading higher as unconfirmed reports of progress towards a coronavirus treatment raise investor sentiment amid the virus outbreak note the who played down these reports and said there are no known treatments against the virus,https://www.benzinga.com/wiim/20/02/15258457/us-equities-are-trading-higher-as-unconfirmed-reports-of-progress-towards-a-coronavirus-treatment-ra,Benzinga Newsdesk,2020-02-05 00:00:00,QQQ,1,0,1,1,1,1,1,1,1,0.6806
1054720, microsoftheavy etfs to watch ahead of earnings,https://www.benzinga.com/news/earnings/20/01/15186432/3-microsoft-heavy-etfs-to-watch-ahead-of-earnings,ETF Professor,2020-01-27 00:00:00,QQQ,1,2,1,0,1,0,1,1,1,0.5
1054721, classic tech etfs to be tested by earnings reports this week,https://www.benzinga.com/news/earnings/20/01/15186084/3-classic-tech-etfs-to-be-tested-by-earnings-reports-this-week,ETF Professor,2020-01-26 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054722,premarket prep recap who let the bulls out,https://www.benzinga.com/markets/cryptocurrency/19/12/15046878/premarket-prep-recap-who-let-the-bulls-out,Joel Elconin,2019-12-27 00:00:00,QQQ,1,2,1,1,0,1,1,1,1,0.5
1054723,nasdaq hits as amazon rallies on recordbreaking holiday numbers,https://www.benzinga.com/news/19/12/15043275/nasdaq-hits-9-000-as-amazon-rallies-on-record-breaking-holiday-numbers,Dave Royse,2019-12-26 00:00:00,QQQ,1,2,1,1,0,1,1,1,1,0.76335
1054724,bz market update us equities up for the session following multiple positive trade developments including reports suggesting the us has reached a phase deal with china,https://www.benzinga.com/markets/19/12/14983153/bz-market-update-us-equities-up-for-the-session-following-multiple-positive-trade-developments-inclu,Benzinga Newsdesk,2019-12-12 00:00:00,QQQ,1,0,1,1,1,1,1,1,1,0.82985
1054725,sp futures fall points following headline phase deal with us china may not be completed in ,https://www.benzinga.com/news/19/11/14851031/s-p-500-futures-fall-12-points-following-headline-phase-1-deal-with-us-china-may-not-be-completed-in,Benzinga Newsdesk,2019-11-20 00:00:00,QQQ,0,1,0,1,1,0,0,0,0,0.5
1054726,q f roundup how buffett einhorn ackman and others adjusted their portfolios,https://www.benzinga.com/news/19/11/14821909/q3-13f-roundup-how-buffett-einhorn-ackman-and-others-adjusted-their-portfolios,Wayne Duggan,2019-11-15 00:00:00,QQQ,1,2,1,0,1,1,1,1,1,0.5
1054727,former market maker keith harwood on combining technical trading leveraged derivatives,https://www.benzinga.com/etfs/broad-u-s-equity-etfs/19/10/14667618/former-market-maker-keith-harwood-on-combining-technical-trading-leveraged-derivatives,Renato Capelj,2019-10-31 00:00:00,QQQ,1,2,1,1,1,1,1,1,1,0.5
1054728,benzinga pro midday price check for major averages dow jones up nasdaq down sp spy down russell down ,https://www.benzinga.com/etfs/19/10/14589527/benzinga-pro-mid-day-price-check-for-major-averages-dow-jones-up-0-1-nasdaq-down-0-1-s-p-500-spy-dow,Benzinga Newsdesk,2019-10-14 00:00:00,QQQ,1,2,0,1,1,0,1,0,1,0.5
1054729,benzinga pro midday price check for major averages russell up nasdaq up sp spy up dow jones up ,https://www.benzinga.com/etfs/19/10/14583778/benzinga-pro-mid-day-price-check-for-major-averages-russell-up-2-5-nasdaq-up-2-s-p-500-spy-up-2-dow,Benzinga Newsdesk,2019-10-11 00:00:00,QQQ,1,2,0,1,1,0,1,0,1,0.5
1054730,benzinga pro midday price check for major averages russell up nasdaq down sp spy down dow jones down ,https://www.benzinga.com/etfs/19/10/14555257/benzinga-pro-mid-day-price-check-for-major-averages-russell-up-0-2-nasdaq-down-0-1-s-p-500-spy-down,Benzinga Newsdesk,2019-10-07 00:00:00,QQQ,1,2,0,1,1,0,1,0,1,0.5
1054731,benzinga pro midday price check for major averages nasdaq up sp spy up dow jones up russell up ,https://www.benzinga.com/etfs/19/10/14541060/benzinga-pro-mid-day-price-check-for-major-averages-nasdaq-up-1-s-p-500-spy-up-0-7-dow-jones-up-0-3,Benzinga Newsdesk,2019-10-03 00:00:00,QQQ,1,2,0,1,1,0,1,0,1,0.5
